product_id,brand,product,category,image
A000000241957,토리든,"[사용안함]토리든 다이브인 저분자 히알루론산 세럼 100ml 리필 어워즈 한정기획",NULL,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0024/A00000024195701ko.jpg?l=ko
A000000244793,토리든,"[NEW] 토리든 솔리드인 포맨 세라마이드 보습 올인원 200g 기획 (+올인원 20g)",맨즈케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024479315ko.png?l=ko
A000000244877,토리든,"[NEW/생기착붙] 토리든 셀메이징 핑크베이지 톤업 선크림 60ml 기획 (+20ml)",선케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024487703ko.jpg?l=ko
A000000246259,토리든,"[NEW] 토리든 밸런스풀 시카 컨트롤 마스크 1매",마스크팩,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024625901ko.jpg?l=ko
A000000246261,토리든,"[NEW] 토리든 밸런스풀 시카 컨트롤 마스크 10매",마스크팩,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024626101ko.jpg?l=ko
A000000246263,토리든,"[코르티스PICK] 토리든 밸런스풀 시카 컨트롤 마스크 5매 기획 (+1매)",마스크팩,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024626310ko.jpg?l=ko
A000000246267,토리든,"[대용량/리뷰이벤트] 토리든 밸런스풀 시카 컨트롤 마스크 20매",마스크팩,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024626703ko.jpg?l=ko
A000000247184,토리든,"[코르티스PICK]토리든 밸런스풀 시카 컨트롤 세럼 50ml 한정 리필 기획 (+리필 50ml+패드 10매)",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024718413ko.jpg?l=ko
A000000247193,토리든,"[1위세럼]토리든 다이브인 저분자 히알루론산 세럼 50ml 한정 리필 기획",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024719317ko.jpg?l=ko
A000000247194,토리든,"[대용량]토리든 다이브인 저분자 히알루론산 토너 500ml 대용량 한정 기획 (+늘어나는 화장솜 60매)",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024719405ko.jpg?l=ko
A000000247253,토리든,"[NEW]토리든 다이브인 저분자 히알루론산 크림 미스트 120ml 리필 기획 (+리필 120ml)",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024725306ko.jpg?l=ko
A000000248122,토리든,"토리든 다이브인 저분자 히알루론산 클렌징밀크 200ml 기획 (+55ml)",클렌징,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024812202ko.jpg?l=ko
A000000248312,토리든,"[NEW/올영단독] 토리든 밸런스풀 시카 오일 컨트롤 선스틱 기획 (+올인원 20g)","맨즈케어, 선케어",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024831202ko.jpg?l=ko
