channel_id,average_views,average_views_ads,average_views_except_short,average_views_short,engagement_rate,engagement_rate_last_10,subs_growth_3_months,subs_growth_3_months_amount,short_ratio,total_videos,trend_count,format1_long,format1_short,topic1_long,topic1_short,topic2_long,topic2_short
UCgRElRhf8PWv95nqExiQXHA,77365,77514,60694,102668,0.56,0.23,0.4,1000,39.72,564,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCgtgC3Q2UBytpJooOCq4DJg,53814,25394,20233,67521,0.58,0.35,5.74,1700,71.01,207,NULL,하울,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCGW59n1GYcL-Mc0zUoSzYpA,3601,3002,5139,2546,1.78,2.06,4.76,800,59.32,263,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강",음악
UCgwSxFAuVZyX0vgshNiFkeg,80250,31810,80376,4500,1.2,1.78,-0.32,-1000,0.17,598,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","일상 & 라이프스타일","의료 & 건강",NULL
UCh_w8IaO4IBihMaGS7K-vkg,12863,5186,1113,13387,1.18,1.18,690.42,2306,95.73,164,NULL,NULL,튜토리얼,NULL,"뷰티 & 메이크업",NULL,"일상 & 라이프스타일"
UCh1pBw4VvwGskJsRPrFSaVw,62764,20460,3780,67133,1.54,1.54,2.94,200,93.1,116,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","교육 & 커리어","음식 & 음료"
UCH2mJnztSdNh8ADp2KmtUMQ,353953,125641,169838,723798,1.22,1.2,1.36,8000,33.24,343,3,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCH5Eg4KvlMGPNIHZJSAUH8A,29743,15283,7023,30244,0,0,46.95,1310,97.84,139,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"리빙 & 인테리어"
UCHBhkf8V4BfASufoJy18q2w,8155,8875,9124,1492,0.81,2.01,-0.64,-100,12.7,126,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","일상 & 라이프스타일"
UChHcae6qoUV72jYtBwORM_Q,30111,11666,21039,64968,1.11,2.16,0.84,300,20.65,184,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCHUkpUuH7O3U7eIx93tMUwA,36480,36695,35754,37553,0.98,2.1,3.9,3700,40.34,595,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",엔터테인먼트,"음식 & 음료"
UChYFqAotrtkrBLs1rHlHqDw,4358,3134,3323,4621,0.81,0.67,2.65,100,80.18,333,NULL,브이로그,브이로그,"피트니스 & 다이어트","피트니스 & 다이어트","일상 & 라이프스타일","일상 & 라이프스타일"
UCHZ4kdFORmDKOwNdqFgjSVA,2124,NULL,2541,1379,2.37,3.44,-0.97,-20,35.92,103,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","경제 & 경영","동물 (펫)"
UCI52io2NXrmHjXpVB3sVbDg,2152,1712,1673,2495,0.79,1.82,-0.12,-10,58.29,398,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"음식 & 음료"
UCi88xf8_ZNb8Ir9CriltGwg,114499,63702,87875,145586,2.16,1.58,0,0,46.13,388,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCia-eYrwquzWdTZsrpTrOyA,6373,1629,834,8115,1.63,1.41,5.65,70,76.07,234,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,NULL
UCiAzDHGJTIjlXZZKj9aErWw,22796,18134,22441,23442,1.21,1.68,6.99,4000,35.43,604,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","패션 & 의류"
UCigdynJBb_8ZofZ3JDhcSZA,25338,28724,23612,26239,0.97,0.61,5.57,3900,65.72,668,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","연애 & 결혼"
UCioJwT-ur5Qcq8ieUdIinew,25672,NULL,NULL,25672,NULL,NULL,-0.53,-100,100,397,NULL,NULL,"리뷰 & 언박싱",NULL,"리빙 & 인테리어",NULL,"뷰티 & 메이크업"
UCj83T5taUG2jr2h0aPSPA3g,117860,49227,56334,192596,1,0.66,2.5,2200,45.15,392,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","일상 & 라이프스타일"
UCJC3eND1vV_MR_UJB7-E9LQ,113713,96866,106898,172633,1.26,0.81,-0.23,-1000,10.37,463,NULL,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","리빙 & 인테리어"
UCjdrWTIiLMQmcePCuaAGICw,21421,15751,22604,12308,2.1,2.44,1.76,1200,11.48,209,NULL,토크쇼,토크,"교육 & 커리어","교육 & 커리어","일상 & 라이프스타일","일상 & 라이프스타일"
UCJf_CZp5YjzW4GM6G2uZC6w,30127,18141,62191,7224,0.56,0.63,0.36,200,58.33,492,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류",NULL
UCjfKJKrYBEMEm7s0BHWXfbQ,8327,8054,5166,9575,0.43,0.47,153.06,7500,71.68,113,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"의료 & 건강"
UCjjW9IdqGvDyAxkdcIATf_g,66065,29228,33613,101309,1.07,1.03,27.19,3100,48.94,47,NULL,하울,하울,"패션 & 의류","패션 & 의류","뷰티 & 메이크업","일상 & 라이프스타일"
UCJOzYEVDoytVLXEGUEYctwA,1603,1246,19,1621,15.79,15.79,0,0,98.86,175,NULL,음악,"리뷰 & 언박싱",음악,"일상 & 라이프스타일",NULL,"취미 & 공예 & 디자인"
UCjrTg7jI1dyzaFSyie8tIBw,55339,51764,55104,72800,1.32,1.39,-0.32,-1000,1.33,376,NULL,브이로그,튜토리얼,"일상 & 라이프스타일","뷰티 & 메이크업","뷰티 & 메이크업",NULL
UCjuutr3LdTfOtqy_qbjhM_w,47432,3020,NULL,47432,NULL,NULL,5.83,250,100,69,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"연애 & 결혼"
UCjXaxDHFQkHuzRPTlShKU5w,12693,NULL,21052,2527,0.71,0.79,1.6,30,45.12,164,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCK_SS-VZj0tQORGbdDnel8A,24731,22616,15255,35758,2.06,1.35,1.38,700,46.22,714,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCk3JICNGKfSl54qH3Pt4WJg,1555,1201,1113,3452,3.59,2.96,0.69,10,18.88,143,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCkthQXGzGcLw5oW2KWTM4dg,40993,33577,44464,21135,1.22,2.06,2.29,5000,14.88,289,NULL,하울,튜토리얼,"일상 & 라이프스타일","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCkTMRMhQrixiBmJpvAKyvIg,5286,6871,6081,4896,1.14,0.04,0.43,40,67.11,228,NULL,브이로그,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","음식 & 음료"
UCKxsnH8o2fymQDymR0-5MNw,21688,23975,18927,30216,0.42,0.3,0,0,24.46,417,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","피트니스 & 다이어트","피트니스 & 다이어트"
UCKXwn02pIft9_e8Xuy71JqQ,148540,123640,139166,159788,0.82,0.77,0,0,45.45,308,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","패션 & 의류","패션 & 의류","뷰티 & 메이크업","뷰티 & 메이크업"
UCKycl5tLdiOz6CMoRMpXNjA,40251,42603,13864,67352,1.58,3.3,2.02,1500,49.33,973,1,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,엔터테인먼트
UCl02wybQkXfQfN9LGXLvm0A,5977,3587,5559,6790,1.32,1.56,0.57,200,33.96,586,NULL,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"음식 & 음료"
UCl6ahKXN7BCuJdc2sRBLZog,2358,7608,2696,2066,1.25,2.55,1.17,20,53.7,108,NULL,브이로그,브이로그,"뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","일상 & 라이프스타일"
UClJNgnMWzvEzJuLcpH7m4vQ,142380,95688,127556,184660,0.7,1.38,-0.24,-1000,25.96,547,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","연애 & 결혼","연애 & 결혼"
UClsaLJyAdDlXjyAizmKt-1Q,60613,57857,65742,46391,1.46,1.57,3.12,5000,26.51,249,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCLSlnGCGspUWbbiUbdFvGcA,8757,NULL,3460,17762,0.63,0.9,6.33,100,37.04,108,NULL,브이로그,"리뷰 & 언박싱","여행 & 캠핑","뷰티 & 메이크업","일상 & 라이프스타일","여행 & 캠핑"
UCLuc7ZZiSE_nCUB7yW6l08g,71258,94535,88312,23610,0.96,1.09,-1.17,-900,25.21,119,NULL,브이로그,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","연애 & 결혼","동물 (펫)"
UCLucQnKnRFINeEr1Ux-eLVQ,6052,NULL,5817,7159,1.09,2.03,4.12,350,17.53,97,NULL,꿀팁,"리뷰 & 언박싱","뷰티 & 메이크업","패션 & 의류","일상 & 라이프스타일","뷰티 & 메이크업"
UCm3aFTKTRsClNaN0rsYmQYg,24181,19574,24377,22356,0.85,0.66,3.29,5000,6.76,414,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","음식 & 음료"
UCmEzs9vjFOlDyy6-T9bxR7A,18269,18387,20417,13660,0.95,0.57,1.66,700,31.78,343,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCMfQqhcpz9crAD32mnNzYLw,13423,2300,13659,13409,0.4,0.4,10.34,150,94.21,121,NULL,브이로그,브이로그,"피트니스 & 다이어트","피트니스 & 다이어트",NULL,"레저 & 스포츠"
UCmfYQLSbkiEKkk89ylUg08w,4845,2950,4658,5202,0.13,0.17,0,0,34.38,669,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCMqSXLpuXLdgKG28vNGgkoQ,15574,NULL,NULL,15574,NULL,NULL,14.08,200,100,140,NULL,NULL,튜토리얼,NULL,"뷰티 & 메이크업",NULL,"패션 & 의류"
UCmtMIZkVmCFr524prHxfYvQ,3783,3200,3716,3887,1.82,1.99,0.13,10,39.25,107,NULL,브이로그,"리뷰 & 언박싱","여행 & 캠핑","뷰티 & 메이크업","음식 & 음료",NULL
UCmw4u8rcpv-GsnAEYyBxqvg,22103,17239,23790,17920,1.01,1.47,2.08,700,28.74,261,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","음식 & 음료"
UCMWz3ye-kdQfTwYs_d82TPA,51836,4850,16771,54288,1.52,1.52,44.11,2360,93.46,153,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,엔터테인먼트
UCn_b_mrrhtMGhiLZLCzF7rQ,95521,36050,10920,123477,1.94,0.54,1.82,2000,75.16,769,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"연애 & 결혼"
UCn_fZLXut_Tj9-QihG_9l0g,350340,410557,197065,925820,1.65,2.52,1.31,20000,21.03,523,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑",엔터테인먼트
UCnCwejqxDUfefbctqTy9yXw,5746,4459,4846,8569,1.26,0.56,0,0,24.17,906,NULL,브이로그,브이로그,"일상 & 라이프스타일","뷰티 & 메이크업","여행 & 캠핑","일상 & 라이프스타일"
UCnFFOjljp1_sacTz7PfIIyg,781342,597501,660285,913761,1.28,0.94,0,0,47.76,647,42,브이로그,챌린지,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일",엔터테인먼트
UCnHpEWXz2Ehirkc3wuFfUfw,181987,119887,194619,8300,1.85,0.89,-0.58,-1000,6.78,59,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일",NULL
UCNKrDQQ9OLARlFVpHIi7nrQ,7831,5116,8048,7552,1.09,1.94,1.23,200,43.8,573,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","리빙 & 인테리어","여행 & 캠핑"
UCNT6x9YtnbAHl85FVTqMEPQ,2949,3918,3818,2874,0.53,0.58,9.17,84,90.83,327,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"일상 & 라이프스타일"
UCNTQXQgt-O3jPeEV7JwhOKA,84358,31318,91290,79931,0.43,1.42,13.69,4900,61.03,136,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCNu8ssRlSFYPIfMS2m4ifyA,20610,27204,21155,19492,1.41,1.35,0.89,600,32.79,366,NULL,하울,하울,"패션 & 의류","패션 & 의류","일상 & 라이프스타일","일상 & 라이프스타일"
UCnvc1ZvOsXhMBroQ6x-ZusQ,6076,4425,9025,3141,1.19,1.57,5.26,390,50.12,419,NULL,하울,하울,"패션 & 의류","패션 & 의류","뷰티 & 메이크업","뷰티 & 메이크업"
UCNVppnnkxts9JCfXmwsuqTA,71559,21458,3978,72270,2.06,2.06,28.57,580,98.96,96,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"의료 & 건강"
UCnzkFzJ-j0BsBBQNgVjf8lw,26470,17093,24805,30721,0.65,0.51,3.34,1400,28.14,167,NULL,브이로그,"리뷰 & 언박싱","일상 & 라이프스타일","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류"
UCO2fnz6O2z-VEkLn4jmLOTQ,9188,4833,7717,11581,1.28,1.3,1.65,200,38.06,268,NULL,브이로그,브이로그,"일상 & 라이프스타일","뷰티 & 메이크업","뷰티 & 메이크업","음식 & 음료"
UCOa4DCQ-Wiw2oZ-3XHW7X_w,128026,60434,105730,221853,0.72,1.14,2.27,1800,19.2,125,NULL,브이로그,브이로그,"일상 & 라이프스타일","연애 & 결혼","연애 & 결혼","뷰티 & 메이크업"
UCoC-ZGuPCvJJrbcz9eMW8zw,767746,1048601,581546,840306,1.43,0.95,0.92,9000,71.96,674,43,토크쇼,토크,엔터테인먼트,엔터테인먼트,"연애 & 결혼","연애 & 결혼"
UCoCxuPrH7NwbBprRjSD2IKw,650080,240462,87105,735379,0.41,0.41,31.62,7400,86.84,76,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"일상 & 라이프스타일"
UCOeG4ecxm8C6SfzouPz6ekA,16221,12112,20508,8064,1.15,0.99,-0.8,-400,34.45,569,NULL,브이로그,브이로그,"일상 & 라이프스타일","피트니스 & 다이어트","음식 & 음료","일상 & 라이프스타일"
UCOLFpmQTHAlLA5KjhIpAQFQ,909,NULL,126,917,0,0,0,0,99,399,NULL,NULL,"리뷰 & 언박싱",NULL,"IT & 전자기기",NULL,"의료 & 건강"
UCOrOHFBWXwInC1-nycKzX-g,98431,80598,99617,86971,1.18,1.2,0,0,9.38,373,NULL,하울,하울,"패션 & 의류","패션 & 의류","뷰티 & 메이크업","뷰티 & 메이크업"
UCOXwa89dRl8iF9Z02-rZENw,39599,6443,16894,49983,0.79,0.42,5.19,800,68.62,188,NULL,브이로그,"리뷰 & 언박싱","일상 & 라이프스타일","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일"
UCOzxM1-t3e-TgoQp6nZGWsQ,41856,9315,15319,92922,0.95,2.42,0.96,1000,34.2,348,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","의료 & 건강"
UCp1LcaT4ZervirUK8ZyzVcg,1715,NULL,1027,1965,1.26,1.42,5.45,60,73.38,293,NULL,브이로그,하울,"여행 & 캠핑","패션 & 의류","일상 & 라이프스타일","여행 & 캠핑"
UCp3FqH9y9X2wqGelph2hk9A,105004,67165,82795,214467,1.43,1.56,0,0,16.87,415,NULL,브이로그,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCPbFt0ir9Yrp5lCzm-Ei7rw,29473,12607,34865,21553,1.53,1.12,1.98,800,40.5,516,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","피트니스 & 다이어트","일상 & 라이프스타일"
UCPBKoXiypGqij4bNgW3_Giw,47835,28948,9753,66769,1.33,2.34,1.53,900,66.79,536,NULL,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCpeq48jOyzPxoqfeSwMZ2uA,1079,1019,475,1451,1.05,2.29,1.06,30,61.73,2098,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","여행 & 캠핑"
UCPMw_1TUgWi7HyQXEqlO8PQ,32858,23074,19002,51368,0.88,2.35,3.18,2700,42.81,640,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","일상 & 라이프스타일"
UCPrPsBNMRHrUgfBXIBFRATg,4632,5182,4018,4737,1.15,1.02,3.58,280,85.48,427,NULL,ASMR,ASMR,"패션 & 의류","일상 & 라이프스타일",ASMR,"패션 & 의류"
UCPTn1Zj0kCSzJG9VByCHhQQ,559,706,684,301,0.91,5.91,3.42,180,32.53,4878,NULL,자동차,"리뷰 & 언박싱",자동차,"리빙 & 인테리어",NULL,"음식 & 음료"
UCPur_FJRVR-vKvAz1xvwq6w,14858,11339,1618,15741,2.69,2.69,7.41,100,93.75,144,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"일상 & 라이프스타일"
UCpZmZ6SdfIfjxcynGW5mB2Q,1870,NULL,NULL,1870,NULL,NULL,-1.94,-20,100,185,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,엔터테인먼트
UCpzsJGBbjvioyBv6wLcxF5g,1625,733,1050,4027,1.65,2.72,0.62,40,19.32,88,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCQ_UWy0R992QHSNV10BmNcw,49402,NULL,42500,49581,0.81,0.81,35.17,2680,97.47,277,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"음식 & 음료"
UCq8dWevtTXOrElZkaSptrvQ,25030,21777,27794,22267,1.16,1.16,0.78,1000,50,220,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","의료 & 건강"
UCqnlLQytrn75s_5gSQ0CUBQ,21916,13416,10718,24566,0.11,0.41,15.68,930,80.86,418,NULL,브이로그,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","패션 & 의류"
UCQv1cDuePH-dhmVWZ6gEpVQ,2319,1647,2447,2279,1.51,1.27,3.45,40,45,60,NULL,브이로그,"리뷰 & 언박싱","일상 & 라이프스타일","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCqxtyL5WX9bvnXdpcWA9yzw,51424,28476,36935,62233,1.75,0.73,4.05,2100,57.27,433,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"연애 & 결혼"
UCr_QBNzvSm_a7mreIpTregw,74460,43477,94704,22145,0.58,0.15,2.8,8000,27.9,871,NULL,튜토리얼,꿀팁,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","패션 & 의류"
UCR19aHW_92TAKGLoTH01Z7w,19210,12579,19296,19011,0.2,0.4,0.79,300,30.16,514,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","연애 & 결혼",육아
UCr3rS9bIcUVSwnoCjV7yLPQ,104533,139650,114056,88300,0.97,1.31,20.87,16800,19.61,51,NULL,브이로그,브이로그,"뷰티 & 메이크업","일상 & 라이프스타일","일상 & 라이프스타일","뷰티 & 메이크업"
UCR8th9vv4cSnfoY-Gx5hnbA,119154,136540,107560,127075,2.15,1.77,4.72,5000,59.41,845,2,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","일상 & 라이프스타일"
UCrAVIK5iMpvtsa4S7TDpuzw,7624,1392,7504,7656,0.5,1.45,6.69,200,78.93,337,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",NULL,"연애 & 결혼"
UCREwWGTy6b1nKqAbOnifZXg,14249,9786,1967,14633,0.36,0.36,20.22,360,96.97,231,NULL,NULL,음악,NULL,음악,NULL,NULL
UCRH6Eng69qsXTlSoSzgzTkQ,42478,87373,43921,38548,1.98,2.36,0,0,26.86,443,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","패션 & 의류","일상 & 라이프스타일","뷰티 & 메이크업"
UCRiIf6rt91BVfZVtURRXlOw,392018,300672,177064,701166,2.32,2.63,2,7000,41.01,434,22,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","일상 & 라이프스타일"
UCRjVc6uK7_cNOl7AZcLVO3w,25333,94378,17343,41368,1.29,1.64,2.68,400,34.25,73,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑",엔터테인먼트
UCrK-BInkhcGogiBoG682DEA,63117,77907,64719,30102,1.55,1.74,0,0,4.63,216,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일",NULL
UCroqwppBRDTc47YdJVvUHGg,10730,5284,6776,15064,0.65,1.74,2.83,700,47.71,218,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","음식 & 음료","음식 & 음료","여행 & 캠핑","일상 & 라이프스타일"
UCrQeAX7YeJpIOEECsg1cseg,110356,NULL,NULL,110356,NULL,NULL,29.78,1870,100,44,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,NULL
UCRxLn8VHDnSWkkg0kDsiDhQ,1686,3438,1898,1323,1.88,2.35,9.35,130,36.78,87,NULL,브이로그,튜토리얼,"일상 & 라이프스타일","뷰티 & 메이크업","교육 & 커리어","일상 & 라이프스타일"
UCSDSUZEHygHRzqHiu7WlBGQ,69855,46032,69866,69814,1.26,1.25,0,0,20.66,305,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","패션 & 의류","패션 & 의류","일상 & 라이프스타일","일상 & 라이프스타일"
UCSed5sg92x-Zx-ws5pvC4zw,7394,21043,8637,5246,0.51,2.33,14.54,1080,36.67,210,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","리빙 & 인테리어"
UCsG7wkYrV2wPMOQeuI7pG7A,3187,352,538,4748,0.75,1.19,2.75,30,62.92,89,NULL,음악,"라이브 영상",음악,엔터테인먼트,"여행 & 캠핑",음악
UCsjkRge9yUN2vVQ-4pAOlTA,1923,1270,1580,2103,3.51,5.03,27.91,480,64.47,515,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"리빙 & 인테리어"
UCsMKo0kS-Q-duhbE8nyaKbQ,36028,73743,8037,72250,1.46,2.34,66.22,9800,43.59,273,NULL,"리뷰 & 언박싱",ASMR,"뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","일상 & 라이프스타일"
UCSx-2fuyotB8WA8KytyhACg,66936,47396,53344,86817,2.06,1.25,4.83,13000,40.75,849,1,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","연애 & 결혼"
UCSzTXeUBWhwgOSOuhfeC3xg,5284,1747,2672,5682,0.2,0.18,4.52,80,86.76,408,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"의료 & 건강"
UCT0hOMxD29g2B6BrK6QTIag,182162,46000,NULL,183223,NULL,NULL,84.1,8360,99.41,170,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"음식 & 음료"
UCT1MM1P7-CTZHO-LZLNbH5A,11556,12820,12176,7400,1.5,2.76,0.45,100,12.97,185,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","패션 & 의류"
UCTHs35hSEbQ7YiAygBtTYtA,24152,14827,14136,24527,1.75,1.75,21.73,1230,96.4,111,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",NULL,"의료 & 건강"
UCTjwlF8Y8hxR85JPUoZv-6A,174091,163148,99739,226366,2.88,0.31,6.51,17000,58.72,1497,8,브이로그,브이로그,"뷰티 & 메이크업","일상 & 라이프스타일","일상 & 라이프스타일","뷰티 & 메이크업"
UCtK0GdXzXP-U4nKIR57pVkA,20806,5046,19694,21126,1.92,1.43,10.37,1400,77.67,103,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","연애 & 결혼","패션 & 의류"
UCtmcJ2mtRTlVd_AfGu04RiA,89800,161893,46835,152613,2.22,2.14,0,0,40.62,485,NULL,튜토리얼,브이로그,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","연애 & 결혼"
UCtpTYaQdLgjVdFgv39paPSw,12014,45361,1000,12379,0.12,0.12,71.02,652,96.79,156,NULL,ASMR,"리뷰 & 언박싱","교육 & 커리어","뷰티 & 메이크업",NULL,"패션 & 의류"
UCtyfbLrbFLiP73m_-PQ14Uw,3507,2005,2118,4536,1.86,2.07,420.98,1204,57.45,47,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","패션 & 의류","패션 & 의류"
UCu3xeX84fPPZyqtyWJwpVWQ,2901,1867,470,2937,1.59,1.59,0,0,98.56,139,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"음식 & 음료"
