channel_id,average_views,average_views_ads,average_views_except_short,average_views_short,engagement_rate,engagement_rate_last_10,subs_growth_3_months,subs_growth_3_months_amount,short_ratio,total_videos,trend_count,format1_long,format1_short,topic1_long,topic1_short,topic2_long,topic2_short
UCMGR2wTS0NxxWdZulxVW4Kg,417,NULL,200,848,2.35,1.48,2.19,50,33.54,975,NULL,게임,게임,게임,게임,NULL,NULL
UCMHu77HONU0JMXNEIeFgiKA,109698,1599,116618,109644,0.18,0.18,72.8,9100,99.22,255,NULL,다큐멘터리,"리뷰 & 언박싱","사회 & 이슈","음식 & 음료",NULL,엔터테인먼트
UCmiFyFR0jl4fkUUA0YvzU_Q,68188,NULL,83342,51728,0.93,1.25,10.21,6800,47.93,121,NULL,음악,음악,음악,음악,NULL,NULL
UCMIUx2zV4VvZGyrt4CetTbA,73814,NULL,105112,23698,1.41,5.86,0.63,2000,42.09,487,4,음악,음악,음악,음악,NULL,NULL
UCmJ_7PzHjRJzxT24I4l2_HA,20128,1065,25739,14574,0.05,0.15,3.68,160,50.25,394,NULL,튜토리얼,"리뷰 & 언박싱","레저 & 스포츠","레저 & 스포츠","IT & 전자기기","IT & 전자기기"
UCmJ84mZDw7qltXpteTDgyxw,32043,NULL,6144,37451,5.42,6.46,-1,-300,82.73,110,NULL,토크쇼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","의료 & 건강"
UCmJHtwNbypraJWj5vmP6gyQ,4568,NULL,4240,8112,2.31,5.1,0.88,200,8.47,295,NULL,음악,음악,음악,음악,NULL,NULL
UCmJMsTKC4McJjywY48-aTNQ,5454833,1080000,14169,5619702,0.04,0.04,7.22,19000,97.06,102,NULL,ASMR,기타,기타,기타,엔터테인먼트,"일상 & 라이프스타일"
UCMK6IYpugcn36O2GIkDtMpw,21937,21133,28551,7263,1.21,1.06,6.13,1600,31.07,206,NULL,브이로그,"리뷰 & 언박싱","패션 & 의류","패션 & 의류","여행 & 캠핑","사회 & 이슈"
UCMkkoyyGvWFRxBNV3IqWYDA,8101,NULL,4203,8404,1.58,1.58,0,0,92.77,83,NULL,NULL,브이로그,NULL,"여행 & 캠핑",NULL,"연애 & 결혼"
UCMqqfRdldvD2Qwd2xyy2NjA,788008,NULL,690,794915,0.1,0.1,10.68,11000,99.13,345,NULL,NULL,다큐멘터리,NULL,"음식 & 음료",NULL,농업
UCmr4EtRQtm7K0zHG_0e8UBw,94486,NULL,8667,96009,0.58,0.58,10.46,3400,98.26,172,NULL,NULL,튜토리얼,NULL,"의료 & 건강",NULL,"뷰티 & 메이크업"
UCmw4u8rcpv-GsnAEYyBxqvg,22103,17239,23790,17920,1.01,1.47,2.08,700,28.74,261,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","음식 & 음료"
UCMWjHMmAgsyqsnaz7tbmcVg,17279,61761,NULL,17279,NULL,NULL,1.9,200,100,196,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"패션 & 의류"
UCmxHUTIrqxnENyeGh0MhPdA,507,NULL,371,581,1.97,1.8,1.56,20,66.89,610,NULL,NULL,"예능형 콘텐츠",NULL,"동물 (펫)",NULL,엔터테인먼트
UCmYFgly9rKU6VEsNT6J1DMQ,20905,14655,16322,31551,0.51,0.64,8.11,900,30.1,103,NULL,튜토리얼,꿀팁,"뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","의료 & 건강"
UCmYg3YhOoNvu1l1MCkMuRvA,1421,NULL,516,3139,1.72,1.56,5.26,230,34.5,171,NULL,NULL,튜토리얼,NULL,"의료 & 건강",NULL,"피트니스 & 다이어트"
UCN-Aia3PzmVwj5D586BwGHw,543,NULL,225,740,1.48,1.1,1.6,30,61.87,299,NULL,NULL,"리뷰 & 언박싱",NULL,"취미 & 공예 & 디자인",NULL,자동차
UCN24OlTPdWgrMsaZ7kkwaAg,8356,NULL,7843,10356,0.81,1.01,2.19,4000,20.4,3113,NULL,튜토리얼,튜토리얼,"취미 & 공예 & 디자인","피트니스 & 다이어트","피트니스 & 다이어트",음악
UCN531vjyIbCPokvDtd7Zpiw,44933,36357,64946,10467,1,1.16,54.24,6400,36.73,49,NULL,브이로그,브이로그,"뷰티 & 메이크업","교육 & 커리어","일상 & 라이프스타일","일상 & 라이프스타일"
UCnA8UOxRlVbcF4aAk8K7TsA,22198,13044,24532,16029,1.38,1.45,7.14,1200,27.45,153,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","연애 & 결혼","연애 & 결혼"
UCNcDKgW_IrEb8Fdkg3eyAIQ,6264,NULL,2030,8402,1.2,0.86,4.98,210,66.45,313,NULL,NULL,음악,NULL,음악,NULL,NULL
UCNHmBPfEKjK37T5vST3AsBw,1277,NULL,977,1897,2.39,1.7,7.96,250,32.75,745,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","취미 & 공예 & 디자인","레저 & 스포츠"
UCnhuF_l9brAkk2M2mkSWcqg,1092,NULL,1207,982,11.13,20.78,3.88,40,50.94,106,NULL,브이로그,브이로그,"여행 & 캠핑","여행 & 캠핑","레저 & 스포츠","레저 & 스포츠"
UCNIV-0JtQLcxQN-KpPoQCng,330744,NULL,16088,421949,0.4,0.51,26.18,5000,77.53,178,NULL,다큐멘터리,토크,엔터테인먼트,엔터테인먼트,음악,음악
UCNj6CENfLgb_OMchVYg4F7Q,3202,NULL,2920,4351,0.91,2.52,5.89,320,19.7,396,NULL,튜토리얼,튜토리얼,"레저 & 스포츠","레저 & 스포츠","취미 & 공예 & 디자인","취미 & 공예 & 디자인"
UCNjEq92xIsyj5cT1cW4eMPw,2733,NULL,682,2754,1.12,1.12,0.52,20,98.98,590,NULL,NULL,토크,NULL,"주식 & 투자",NULL,"뉴스 & 정치"
UCNjQBiTSdoj2tCQLBGXFksw,1787,NULL,1631,5792,1.49,1.34,4.1,8000,3.74,3507,NULL,토크,토크,"뉴스 & 정치","교육 & 커리어","교육 & 커리어","뉴스 & 정치"
UCNKrDQQ9OLARlFVpHIi7nrQ,7831,5116,8048,7552,1.09,1.94,1.23,200,43.8,573,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","리빙 & 인테리어","여행 & 캠핑"
UCNLTjT8_c2gyVNDIKf2YwEw,3535,NULL,3722,4045,4.32,6.98,2.09,5000,20.84,3949,NULL,강의,토크,"주식 & 투자","레저 & 스포츠","레저 & 스포츠","주식 & 투자"
UCNlyYPmscITfi4ZYLgk62Nw,164775,NULL,156183,200782,0.37,0.64,3.34,29000,19.27,872,7,튜토리얼,ASMR,"의료 & 건강","의료 & 건강",NULL,NULL
UCNnMG3dIo3i1DKemZbBHxPw,48092,56740,55101,3945,1.12,2.13,0.86,2000,13.7,562,NULL,음악,음악,음악,음악,NULL,NULL
UCNPDXRCSXRwIvClj_84nnrA,11623,NULL,19633,3102,0.34,0.5,2.88,3000,48.32,865,NULL,강의,튜토리얼,"리빙 & 인테리어","리빙 & 인테리어",부동산,부동산
UCNrRJm0gWx69f8Ybdnsi23A,138291,183207,144736,64432,0.58,1.04,2.94,18000,8.03,461,NULL,브이로그,"리뷰 & 언박싱","패션 & 의류","취미 & 공예 & 디자인","음식 & 음료","패션 & 의류"
UCnvc1ZvOsXhMBroQ6x-ZusQ,6076,4425,9025,3141,1.19,1.57,5.26,390,50.12,419,NULL,하울,하울,"패션 & 의류","패션 & 의류","뷰티 & 메이크업","뷰티 & 메이크업"
UCNWLR5o1DokxTJLKWlpNhGA,230,NULL,25,312,11.91,28.29,3.94,80,70.35,877,NULL,다큐멘터리,다큐멘터리,"연애 & 결혼",엔터테인먼트,NULL,"뉴스 & 정치"
UCnwu3n--W9bbMsKQGyybKSQ,600559,197780,527088,747500,1.35,1.35,81.15,66300,33.33,12,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","뷰티 & 메이크업","연애 & 결혼"
UCnyfZ93tOkyxkW-inyVUBVA,1818,NULL,2115,1332,1.56,2.01,-0.32,-20,37.96,245,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","의료 & 건강"
UCnyz1DUuxi2C23sx5NeMkNw,1076,1090,1100,867,3.57,4.35,1.85,300,10.24,166,NULL,음악,음악,음악,음악,NULL,NULL
UCo_-ny9SP5Pbz8KM1KKchbA,155795,74129,164724,112511,1.1,0.76,-0.38,-2000,17.1,269,NULL,강의,토크,"피트니스 & 다이어트","피트니스 & 다이어트","의료 & 건강","음식 & 음료"
UCO2dWtCgNBNcUS9pI2WCYGA,1565,NULL,588,2399,4.55,6.57,16.04,170,54,500,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","취미 & 공예 & 디자인","취미 & 공예 & 디자인"
UCo57FhczCqNgjNs76KD6IaQ,1507,NULL,1507,NULL,0.54,1.07,-1.04,-90,NULL,830,NULL,음악,NULL,음악,NULL,NULL,NULL
UCo8FSxw0d6xch5zQLKIi3oA,37749,NULL,44562,25266,0.47,1.6,0.67,300,35.31,405,NULL,튜토리얼,튜토리얼,"의료 & 건강","의료 & 건강",NULL,NULL
UCo8VObLTS3Bw7MzAbFcs4Bg,32889,22309,24115,45220,0.27,0.52,14.63,6600,41.57,267,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","패션 & 의류"
UCOa93p-U3Y7KPWQQTpbK5CA,1946,NULL,746,4128,2.08,3.96,39.2,352,35.59,177,NULL,브이로그,튜토리얼,"음식 & 음료","음식 & 음료",육아,"일상 & 라이프스타일"
UCoeborhkd5ongXh9niFsjAQ,221807,123644,174418,232105,0.71,0.81,9.26,15000,82.15,689,NULL,브이로그,브이로그,엔터테인먼트,"일상 & 라이프스타일","일상 & 라이프스타일",육아
UCoETiYRIk70hTYezS8emvPg,35856,NULL,42211,23160,0.13,0.04,22.02,172000,33.36,1523,1,다큐멘터리,다큐멘터리,"사회 & 이슈","사회 & 이슈",엔터테인먼트,엔터테인먼트
UCOfFmGYYT6U1nWupNjC4yew,15496,NULL,12861,28791,2.94,2.65,1.59,150,16.54,133,NULL,커버영상,커버영상,음악,음악,엔터테인먼트,엔터테인먼트
UCoIl0LyJh0BlkeBpsAlzHtA,29001,NULL,29001,NULL,0.55,1.3,-0.89,-200,NULL,161,NULL,음악,NULL,음악,NULL,NULL,NULL
UCoJ_56-OMSe_jrp42ClhODA,25874,NULL,35594,11684,0.01,0.04,-0.2,-1000,40.65,1803,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","패션 & 의류"
UColknqEvqipWopTpiL5zD8w,2507,NULL,2232,1900,1.94,1.84,3.91,140,0.94,106,NULL,"라이브 영상",토크,"주식 & 투자","주식 & 투자",NULL,NULL
UCoN3GgEvaUNUDnGgDbd3evA,12089,NULL,5147,12143,0.56,0.45,1,800,99.22,5618,NULL,튜토리얼,튜토리얼,"리빙 & 인테리어","리빙 & 인테리어","IT & 전자기기",기타
UCoot38Fva88TcLNK3EP9R0w,1260,NULL,2130,781,0.69,0.8,7.17,2200,64.47,197,NULL,강의,강의,"경제 & 경영","경제 & 경영","금융 & 보험","금융 & 보험"
UCoQy2wS5aiKCk-rUXiLS-vQ,967049,898327,833070,1385439,1.45,1.35,0,0,24.26,235,23,브이로그,브이로그,"일상 & 라이프스타일","연애 & 결혼","여행 & 캠핑","일상 & 라이프스타일"
UCorr0bxvL6DqpZ0So7rbwEw,11532,NULL,2941,16534,0.47,1.37,11.81,1130,63.2,1769,NULL,토크,토크,엔터테인먼트,엔터테인먼트,"의료 & 건강","음식 & 음료"
UCoRRRPOYfoG3XC5lG87SgpA,3180,NULL,9236,1162,3.71,0.54,1.03,60,75,80,NULL,강의,브이로그,"교육 & 커리어","교육 & 커리어","일상 & 라이프스타일","일상 & 라이프스타일"
UCOUTV496bbzGQgdtnt2zSpQ,29046,2260,19735,30284,0.31,0.31,38.81,2220,88.26,673,NULL,음악,음악,음악,음악,NULL,NULL
UCow4HkhQGbkCTZcIsBfY1iQ,775,NULL,372,994,0.93,3.59,4.37,80,64.9,718,NULL,"예능형 콘텐츠",튜토리얼,엔터테인먼트,"피트니스 & 다이어트","취미 & 공예 & 디자인","레저 & 스포츠"
UCOXr057Ke81U9BNpsulJA5w,63843,NULL,100622,12009,1.11,2.35,-0.46,-1000,41.51,465,NULL,강의,토크,"교육 & 커리어","교육 & 커리어",NULL,"일상 & 라이프스타일"
UCp0BvOoOfBAG8nrf50bvkig,10008,5402,2537,21035,2.07,0.53,4.83,4700,40.39,874,NULL,튜토리얼,튜토리얼,"의료 & 건강","의료 & 건강","피트니스 & 다이어트","피트니스 & 다이어트"
UCp14T2tM7z5X4Bvur_fjDzg,2138,499,1464,3521,0.59,0.9,3.63,110,32.78,418,NULL,다큐멘터리,다큐멘터리,"사회 & 이슈","연애 & 결혼","연애 & 결혼","일상 & 라이프스타일"
UCP158G9qK4oXcIUXpQKQkDg,2238,NULL,2142,2337,1.62,1.95,1.57,60,49.02,614,NULL,음악,음악,음악,음악,NULL,NULL
UCp3FqH9y9X2wqGelph2hk9A,105004,67165,82795,214467,1.43,1.56,0,0,16.87,415,NULL,브이로그,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCp3XIT2EnONgZWi3M8bX52Q,310790,NULL,308992,363660,0,0.96,3.32,160,3.29,152,NULL,다큐멘터리,"리뷰 & 언박싱","IT & 전자기기","IT & 전자기기","일상 & 라이프스타일","리빙 & 인테리어"
UCP4ucrZlX4CDMe1PraXTQGg,32592,NULL,33194,18010,1.53,0.71,0,0,3.97,1689,NULL,리액션,NULL,엔터테인먼트,NULL,"레저 & 스포츠",NULL
UCP7GxxL0cyQQpT8maAPADug,48695,NULL,50133,1950,1.86,0.84,-0.4,-100,2.99,67,NULL,다큐멘터리,"예능형 콘텐츠","레저 & 스포츠","레저 & 스포츠",엔터테인먼트,엔터테인먼트
UCP9ejqW5kzOIl33vpCPQ-kw,1293771,NULL,1147945,1405700,0.01,0.05,-0.41,-10000,59.48,153,NULL,자동차,자동차,자동차,자동차,NULL,NULL
UCpaSjYNPU3kgbw5vqTaWOHQ,4790,5021,6815,2037,0.71,0.78,1.5,40,41.35,133,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCPbFt0ir9Yrp5lCzm-Ei7rw,29473,12607,34865,21553,1.53,1.12,1.98,800,40.5,516,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","피트니스 & 다이어트","일상 & 라이프스타일"
UCPcXdcw0VzWDVr5m_pU-whQ,8910,6785,8967,7800,5.81,2.91,-0.48,-100,4.9,102,NULL,브이로그,브이로그,"일상 & 라이프스타일","동물 (펫)","동물 (펫)",NULL
UCPde4guD9yFBRzkxk2PatoA,17353,58086,15437,40622,5.83,8.91,0,0,7.63,10434,12,뮤직비디오,뮤직비디오,음악,음악,엔터테인먼트,엔터테인먼트
UCPEKOGS6en4-72_cUM2BsxQ,641786,246106,29919,676639,1.48,1.48,2.5,6000,94.61,167,4,브이로그,브이로그,"여행 & 캠핑","여행 & 캠핑","교육 & 커리어","음식 & 음료"
UCPEoe8WPWynjIFGnsQ2_HeA,84828,1646,2002,206630,2.29,3.5,0.11,10,40.48,168,NULL,다큐멘터리,브이로그,엔터테인먼트,엔터테인먼트,음악,"여행 & 캠핑"
UCpGU9tTr80MI5-7Ap5t4RWw,1539,NULL,404,2628,4.57,9.6,1.09,200,51.04,1246,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","레저 & 스포츠","레저 & 스포츠"
UCPSFvPtLbs2-Z_JF7odgO7A,1580,633,1817,744,1.05,1.72,12.92,270,22.09,86,NULL,브이로그,NULL,"일상 & 라이프스타일",NULL,"여행 & 캠핑",NULL
UCpsoD7qlwKBum4f3N9hROSw,2140,64371,1823,2444,0.56,0.41,38.84,19500,50.99,1167,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트",엔터테인먼트,"레저 & 스포츠"
UCptyYDiGZ9hs1pH0AaoBTxA,120935,NULL,139901,67575,0.06,0.82,0.74,2000,26.22,572,NULL,자동차,자동차,자동차,자동차,엔터테인먼트,엔터테인먼트
UCpWeeaBVOG881ADT8ZlsOzQ,705597,NULL,NULL,705597,NULL,NULL,89.07,269000,100,1306,NULL,NULL,튜토리얼,NULL,"리빙 & 인테리어",NULL,"음식 & 음료"
UCPwGQuQiIqvUTfa_OKZL7qQ,268891,328126,159453,386979,1.12,1.1,7.97,50000,48.13,1257,35,코미디,코미디,코미디,코미디,NULL,NULL
UCPy5Dp6WwhE3LcS42tUCfUw,2914,NULL,153,4120,6.49,4.23,70.32,578,69.61,441,NULL,NULL,브이로그,NULL,"피트니스 & 다이어트",NULL,음악
UCPyjIf-hSFosF3wLSgGJ0_w,13433,NULL,1595,19580,2.86,1.77,12.28,4200,65.82,1700,NULL,음악,음악,음악,음악,NULL,엔터테인먼트
UCq07DGhr1yYWT4p2HNNiBAA,9428,NULL,1733,11077,4.76,5.22,45.82,1370,82.35,68,NULL,브이로그,음악,음악,음악,"일상 & 라이프스타일",NULL
UCq0vFVjLM-xaqhjHoEA1o-g,9333,NULL,9491,8298,0.82,1.96,1.72,400,13.25,604,NULL,튜토리얼,"예능형 콘텐츠","취미 & 공예 & 디자인","레저 & 스포츠","레저 & 스포츠","피트니스 & 다이어트"
UCq1vJ2oseFERULeuIrJu7zg,1422,953,1253,1569,3.26,2.47,0,0,53.48,316,NULL,커버영상,커버영상,음악,음악,엔터테인먼트,엔터테인먼트
UCQ208ny4iVFEoHOTvNKnx3g,165162,203380,147046,177227,2.72,1.56,7.03,18000,60.02,843,5,브이로그,"리뷰 & 언박싱","연애 & 결혼","음식 & 음료","음식 & 음료",게임
UCQ54-AhRa3BpWV6HWfyCakA,1273,NULL,1167,1826,1.17,0.28,1.81,4000,16.17,2566,NULL,음악,음악,음악,음악,NULL,NULL
UCQa6jpeA2MayKYW5EGS5bPQ,514,NULL,525,483,22.4,82.62,2.08,40,23.55,293,NULL,브이로그,브이로그,"리빙 & 인테리어","리빙 & 인테리어","일상 & 라이프스타일","동물 (펫)"
UCqaSfiTyF72tSdi5TZ-HHmg,98257,NULL,121881,12336,0.1,0,0,0,21.57,677,NULL,토크쇼,다큐멘터리,"패션 & 의류","패션 & 의류","음식 & 음료",엔터테인먼트
UCQbwKBuZYLcvnflgudmkG7Q,3762,NULL,3450,5091,0.86,1.93,5.42,1800,18.98,985,NULL,음악,음악,음악,음악,"피트니스 & 다이어트","레저 & 스포츠"
UCQc8Tkq_oe3ZrYtMIi_Mnag,8304,NULL,NULL,8304,NULL,NULL,4.64,230,100,251,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"의료 & 건강"
UCQCfJGIkyOrqhgEfGG9rlGQ,729,NULL,117,852,3.09,3.09,-0.65,-10,83.33,48,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"의료 & 건강"
UCqDGcQ-BB-ArbrJi3IvaKiA,1612,NULL,1011,1859,2.12,0.97,18.87,300,70.99,524,NULL,튜토리얼,"예능형 콘텐츠","레저 & 스포츠","레저 & 스포츠","피트니스 & 다이어트",엔터테인먼트
UCQEOD4bDIohc2ASfv_A8_JA,1083,1002,1025,1145,3.85,0.61,90,2790,48.25,143,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","의료 & 건강","음식 & 음료","뷰티 & 메이크업"
UCQf_PWfqzeTA_WI3ynYlI9g,8831,5440,13133,7419,0.23,0.12,-0.2,-100,75.3,332,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","여행 & 캠핑","뷰티 & 메이크업"
UCqGYAdCdW8iC6i_yHEQC7Hg,1396,NULL,1396,NULL,8.5,9.54,0.61,100,NULL,734,NULL,강의,NULL,"교육 & 커리어",NULL,"뉴스 & 정치",NULL
UCQH_4B7Q1FT8avR3DXjkaCw,2815,NULL,2906,1811,0.7,1.04,4.04,150,8.33,84,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","레저 & 스포츠",음악
UCQI1VgWKYgVfBUKTTjLz8Rg,6192,19052,12686,1793,3.83,3.81,0,0,59.61,1795,NULL,토크,클립,엔터테인먼트,엔터테인먼트,"연애 & 결혼","패션 & 의류"
UCqOq3Aq9pZbc_nXL3VvFgNQ,5647,6024,5481,6060,0.97,1.21,7.91,1700,28.7,1289,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","취미 & 공예 & 디자인","레저 & 스포츠"
UCqpv-UAQ33-0knFgJpN1lWA,13313,NULL,30812,2376,0.55,1.78,NULL,NULL,61.54,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL
UCqq-ovGE01ErlXakPihhKDA,271223,760034,327898,100332,1.73,0.95,0,0,24.9,2361,40,뮤직비디오,예고편,음악,엔터테인먼트,엔터테인먼트,음악
UCqrXAWRR8aDJdlA0B3fwDeg,1757,NULL,1191,2250,2.5,7.1,3.29,210,53.46,2136,NULL,음악,음악,음악,음악,"취미 & 공예 & 디자인","피트니스 & 다이어트"
UCQsepnQyjquT_I4oFbxg9-A,3751,NULL,3645,3804,1.15,0.9,12.12,280,66.67,210,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","취미 & 공예 & 디자인",엔터테인먼트,"피트니스 & 다이어트"
UCQXHTFnQYFTqN0MqmNh9EIA,40945,NULL,51294,22015,1.23,1.34,10.61,190000,35.35,679,13,"뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","레저 & 스포츠","레저 & 스포츠"
UCQySkkhqAxcZGI7p1a8JelQ,2127,NULL,1496,2630,5.34,7.92,0.57,200,55.62,1201,NULL,튜토리얼,"예능형 콘텐츠","피트니스 & 다이어트",음악,음악,엔터테인먼트
UCQZIg7Dju-7OUxHcVbdrtCw,1294,NULL,931,1433,1.27,7.09,14.07,190,72.36,246,NULL,꿀팁,강의,"의료 & 건강","의료 & 건강","음식 & 음료","음식 & 음료"
UCr_QBNzvSm_a7mreIpTregw,74460,43477,94704,22145,0.58,0.15,2.8,8000,27.9,871,NULL,튜토리얼,꿀팁,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","패션 & 의류"
UCR4MJXAcF4_P--qo7P3NA_g,876,937,730,896,2.64,0.47,2.63,180,87.47,439,NULL,브이로그,"리뷰 & 언박싱",부동산,"뷰티 & 메이크업",NULL,"일상 & 라이프스타일"
UCR4UDVR6Pt4zxpTgG6wJ67A,130668,31298,150479,81033,1.2,1.54,1.2,8000,28.53,326,NULL,튜토리얼,튜토리얼,"취미 & 공예 & 디자인","취미 & 공예 & 디자인",NULL,NULL
UCR5qOF4XUgHTghfOUvxSMug,941,NULL,781,1290,14.64,17.54,1.15,100,31.52,1345,NULL,음악,음악,음악,음악,"취미 & 공예 & 디자인","레저 & 스포츠"
UCR8iki5MSDl8GapOe6viMUg,2280,NULL,1126,3700,2.25,3.75,2.86,180,44.83,725,NULL,튜토리얼,튜토리얼,음악,음악,"피트니스 & 다이어트","피트니스 & 다이어트"
UCR8th9vv4cSnfoY-Gx5hnbA,119154,136540,107560,127075,2.15,1.77,4.72,5000,59.41,845,2,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","일상 & 라이프스타일"
UCr9dFkKR6sX8YJRXUTYIwqA,53472,59434,61405,37993,0.63,1.05,0.34,1000,33.88,242,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","여행 & 캠핑"
UCRAg41-DxzOPGSkE9MbusqQ,1502,NULL,1502,NULL,4.09,1.19,3.65,700,NULL,4117,NULL,토크,NULL,엔터테인먼트,NULL,게임,NULL
