product_id,brand,product,category,image
A000000239921,아누아,"[2025 어워즈] 아누아 TXA 다크 스팟 세럼 30mL 어워즈 한정기획 (+리필팩 30mL+패드2매)",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023992111ko.png?l=ko
A000000240190,아누아,"[1월 올영픽/뽀용뇽 공동개발] 아누아 피디알엔 미스트 100ml 기획 (+크림10ml+패드2매)",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024019006ko.jpg?l=ko
A000000240375,아누아,"[한정기획] 아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입",클렌징,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024037538ko.png?l=ko
A000000242081,아누아,"[PDRN/수분코팅] 아누아 피디알엔 히알루론산 수분 립 세럼 10ml",메이크업,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024208108ko.png?l=ko
A000000242724,아누아,"[더블기획/수분코팅] 아누아 피디알엔 히알루론산 수분 립 세럼 더블 기획(10mL+10mL)",메이크업,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024272412ko.png?l=ko
A000000243162,아누아,"[올영단독] 아누아 패드 리필 기획 3종(어성초/피디알엔/카테킨)",마스크팩,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024316212ko.png?l=ko
A000000243621,아누아,"아누아 어성초 77 히알루론 수분 진정 토너 250ml 더블 기획",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024362105ko.png?l=ko
A000000243623,아누아,"아누아 피디알엔 히알루론산 캡슐 100 세럼 30ml 기획 (+1ml*5ea)",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024362310ko.png?l=ko
A000000244225,아누아,"[밀착보습] 아누아 라이스 인텐시브 모이스처라이징 밀크 마스크 5매 기획 (+1매)",마스크팩,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024422501ko.png?l=ko
A000000247770,아누아,"[단독기획] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30ml 더블 기획",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024777005ko.png?l=ko
A000000247773,아누아,"[단독기획] 아누아 피디알엔 히알루론산 수분 캡슐 미스트 100ml 2입 기획",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024777315ko.png?l=ko
A000000248125,아누아,"[문동주pick/리뷰이벤트] 아누아 제로캐스트 데일리 글로우 피니쉬 선스틱 18g 더블 기획",선케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024812508ko.png?l=ko
A000000248128,아누아,"[문동주pick/리뷰이벤트] 아누아 제로캐스트 수분 선크림 50ml 더블 기획",선케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024812811ko.png?l=ko
A000000248397,아누아,"아누아 패드 4종 단품(어성초/피디알엔/카테킨/TXA)",마스크팩,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024839706ko.png?l=ko
A000000248402,아누아,"[NEW/리뉴얼] 아누아 어성초 77 B3 징크 트러블 세럼 30ml",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024840204ko.png?l=ko
A000000248422,아누아,"[NEW/리뉴얼] 아누아 어성초 77 B3 징크 수딩 크림 80ml",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024842205ko.png?l=ko
A000000248426,아누아,"[NEW/리뉴얼] 아누아 어성초 77 히알루론산 수분 진정 로션 200ml",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024842602ko.png?l=ko
A000000248431,아누아,"[3월 올영픽/케데헌 한정기획] 아누아 마스크팩 5매 기획 8종(+1매 추가 증정)",마스크팩,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024843122ko.jpg?l=ko
A000000248498,아누아,"[NEW/리뉴얼] 아누아 어성초 77 히알루론산 수분 진정 토너 350ml 리필 기획세트 (+350ml 리필팩)",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024849808ko.png?l=ko
A000000248500,아누아,"[NEW/리뉴얼] 아누아 어성초 77 B3 징크 트러블 세럼 30ml 더블 기획",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024850004ko.png?l=ko
A000000248501,아누아,"[NEW/리뉴얼] 아누아 어성초 77 B3 징크 수딩 크림 80ml 더블 기획 (+튜브 80g)",스킨케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024850105ko.png?l=ko
A000000248920,아누아,"[문동주pick/리뷰이벤트] 아누아 제로캐스트 포어 블러링 매트 프라이머 선젤 50ml",선케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024892007ko.png?l=ko
A000000248928,아누아,"[문동주pick/리뷰이벤트] 아누아 제로캐스트 데일리 글로우 피니쉬 선스틱 18g",선케어,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024892806ko.png?l=ko
A000000252696,아누아,"[NEW/리뉴얼] 아누아 어성초 77 히알루론산 수분 진정 토너 350ml",NULL,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025269610ko.png?l=ko
